snapshot_time,vehicle_id,route_id,route_stop_id,vehicle_lat,vehicle_lon,vehicle_speed,estimated_time_arrival
2026-03-08T19:31:10.923626+00:00,16,23,,33.77796239,-84.40201458,0.99991052163,
2026-03-08T19:31:26.413401+00:00,16,23,,33.7774,-84.40242,8.99919469467,
2026-03-08T19:31:42.009720+00:00,16,23,,33.77729,-84.40347,24.00008945541,
2026-03-08T19:31:57.720147+00:00,16,23,,33.7778,-84.40424,15.00089476074,
2026-03-08T19:32:13.480318+00:00,16,23,,33.778273,-84.404191,0,
2026-03-08T19:32:29.251006+00:00,16,23,,33.778273,-84.404191,0,
2026-03-08T19:32:44.912396+00:00,16,23,,33.778273,-84.404191,0.99991052163,
2026-03-08T19:33:00.495763+00:00,16,23,,33.77869,-84.4046,14.00098423911,
2026-03-08T19:33:15.985797+00:00,16,23,,33.77868,-84.40577,15.00089476074,
2026-03-08T19:33:31.737547+00:00,16,23,,33.77897,-84.40612,13.00107371748,
2026-03-08T19:33:47.202192+00:00,16,23,,33.77966,-84.4061,7.99928417304,
2026-03-08T19:34:02.717341+00:00,16,23,,33.77969,-84.40496,2.99973156489,
2026-03-08T19:34:18.726136+00:00,16,23,,33.779616,-84.404709,4.99955260815,
2026-03-08T19:34:34.275897+00:00,16,23,,33.779616,-84.404709,0,
2026-03-08T19:34:50.251559+00:00,16,23,,33.779616,-84.404709,0,
2026-03-08T19:35:05.722115+00:00,16,23,,33.779616,-84.404709,0,
2026-03-08T19:35:21.194587+00:00,16,23,,33.779616,-84.404709,0,
2026-03-08T19:35:36.849973+00:00,16,23,,33.779616,-84.404709,0,
2026-03-08T19:35:52.706140+00:00,16,23,,33.77968,-84.40434,0.99991052163,
2026-03-08T19:36:08.369800+00:00,16,23,,33.77966,-84.40388,5.99946312978,
2026-03-08T19:36:23.814781+00:00,16,23,,33.77966,-84.40307,15.00089476074,
2026-03-08T19:36:39.819571+00:00,16,23,,33.779631,-84.40274,0,
2026-03-08T19:36:55.487903+00:00,16,23,,33.779631,-84.40274,6.99937365141,
2026-03-08T19:37:11.140066+00:00,16,23,,33.77937,-84.40222,20.00044736889,
2026-03-08T19:37:26.589932+00:00,16,23,,33.77854,-84.40144,1.99982104326,
2026-03-08T19:37:42.169227+00:00,16,23,,33.77845,-84.400824,11.99892625956,
2026-03-08T19:37:57.970872+00:00,16,23,,33.77845,-84.400824,8.99919469467,
2026-03-08T19:38:13.828526+00:00,16,23,,33.77836,-84.39956,11.99892625956,
2026-03-08T19:38:29.463109+00:00,16,23,,33.77827,-84.39933,6.99937365141,
2026-03-08T19:38:44.918623+00:00,16,23,,33.77925,-84.39909,21.00035789052,
2026-03-08T19:39:00.563940+00:00,16,23,,33.780209,-84.399009,9.9991052163,
2026-03-08T19:39:16.093569+00:00,16,23,,33.780209,-84.399009,0,
2026-03-08T19:39:31.835978+00:00,16,23,,33.78077,-84.39914,15.00089476074,
2026-03-08T19:39:47.327483+00:00,16,23,,33.78134,-84.3991,0,
2026-03-08T19:40:02.797827+00:00,16,23,,33.78137,-84.39912,0,
2026-03-08T19:40:18.255125+00:00,16,23,,33.78151,-84.39914,4.99955260815,
2026-03-08T19:40:34.020226+00:00,16,23,,33.78158,-84.40024,26.9998210203,
2026-03-08T19:40:49.485088+00:00,16,23,,33.78159,-84.40239,29.99955258519,
2026-03-08T19:41:04.939123+00:00,16,23,,33.78154,-84.4038646652,0.99991052163,
2026-03-08T19:41:20.483591+00:00,16,23,,33.78154,-84.4038646652,0,
2026-03-08T19:41:36.168839+00:00,16,23,,33.78154,-84.4038646652,0,
2026-03-08T19:41:51.714380+00:00,16,23,,33.78154,-84.4038646652,0,
2026-03-08T19:42:07.411534+00:00,16,23,,33.78167,-84.40429,8.99919469467,
2026-03-08T19:42:22.975614+00:00,16,23,,33.78299,-84.40504,30.99946310682,
2026-03-08T19:42:38.432424+00:00,16,23,,33.78448,-84.40591,17.000715804,
2026-03-08T19:42:53.891341+00:00,16,23,,33.7846538176,-84.4059668386,0,
2026-03-08T19:43:09.700398+00:00,16,23,,33.7846538176,-84.4059668386,0,
2026-03-08T19:43:25.374165+00:00,16,23,,33.78485,-84.40616,11.99892625956,
2026-03-08T19:43:40.835298+00:00,16,23,,33.78615,-84.40689,20.00044736889,
2026-03-08T19:43:56.666494+00:00,16,23,,33.78671,-84.40719,0.99991052163,
2026-03-08T19:44:12.189587+00:00,16,23,,33.78674,-84.4072,0,
2026-03-08T19:44:27.779992+00:00,16,23,,33.78723,-84.4074,20.00044736889,
2026-03-08T19:44:43.523625+00:00,16,23,,33.78756,-84.40695,20.00044736889,
2026-03-08T19:44:58.982614+00:00,16,23,,33.78763,-84.40531,26.9998210203,
2026-03-08T19:45:14.639979+00:00,16,23,,33.78847,-84.40362,21.00035789052,
2026-03-08T19:45:31.074587+00:00,16,23,,33.788701,-84.402862,0,
2026-03-08T19:45:46.935873+00:00,16,23,,33.788701,-84.402862,6.99937365141,
2026-03-08T19:46:02.476828+00:00,16,23,,33.78884,-84.40052,22.00026841215,
2026-03-08T19:46:18.288778+00:00,16,23,,33.78907,-84.40003,16.00080528237,
2026-03-08T19:46:33.925544+00:00,16,23,,33.78956,-84.39896,0.99991052163,
2026-03-08T19:46:49.574202+00:00,16,23,,33.78956,-84.39903,0,
2026-03-08T19:47:05.535856+00:00,16,23,,33.78955,-84.39903,0,
2026-03-08T19:47:21.001649+00:00,16,23,,33.79001,-84.39778,26.9998210203,
2026-03-08T19:47:36.445981+00:00,16,23,,33.79004,-84.39596,22.00026841215,
2026-03-08T19:47:52.142366+00:00,16,23,,33.79005,-84.39535,3.99964208652,
2026-03-08T19:48:08.143966+00:00,16,23,,33.79066,-84.39512,14.00098423911,
2026-03-08T19:48:23.670995+00:00,16,23,,33.791,-84.39513,0,
2026-03-08T19:48:39.133256+00:00,16,23,,33.79097,-84.39515,0,
2026-03-08T19:48:54.579573+00:00,16,23,,33.79095,-84.39514,0,
2026-03-08T19:49:10.213943+00:00,16,23,,33.79096,-84.39516,0,
2026-03-08T19:49:26.039119+00:00,16,23,,33.79096,-84.39516,0,
2026-03-08T19:49:42.810901+00:00,16,23,,33.79096,-84.39516,0,
2026-03-08T19:49:58.768402+00:00,16,23,,33.79097,-84.39515,0,
2026-03-08T19:50:14.216688+00:00,16,23,,33.79098,-84.39512,0,
2026-03-08T19:50:29.875136+00:00,16,23,,33.79132,-84.39547,10.99901573793,
2026-03-08T19:50:46.029870+00:00,16,23,,33.79137,-84.39563,0,
2026-03-08T19:51:01.695810+00:00,16,23,,33.7913,-84.39691,23.00017893378,
2026-03-08T19:51:17.249805+00:00,16,23,,33.7913165138,-84.3982291161,6.99937365141,
2026-03-08T19:51:32.718246+00:00,16,23,,33.7913165138,-84.3982291161,0,
2026-03-08T19:51:48.248831+00:00,16,23,,33.79139,-84.3982,0,
2026-03-08T19:52:03.776645+00:00,16,23,,33.79139,-84.3982,0,
2026-03-08T19:52:19.466159+00:00,16,23,,33.7914,-84.39877,15.00089476074,
2026-03-08T19:52:34.931394+00:00,16,23,,33.79138,-84.39947,4.99955260815,
2026-03-08T19:52:50.679382+00:00,16,23,,33.79141,-84.3995,0,
2026-03-08T19:53:06.154090+00:00,16,23,,33.7914,-84.3995,0,
2026-03-08T19:53:21.762477+00:00,16,23,,33.7914,-84.3995,0,
2026-03-08T19:53:37.419619+00:00,16,23,,33.7914,-84.3995,0,
2026-03-08T19:53:52.880787+00:00,16,23,,33.7914,-84.3995,0,
2026-03-08T19:54:08.520211+00:00,16,23,,33.7914,-84.3995,0,
2026-03-08T19:54:24.101669+00:00,16,23,,33.7914,-84.3995,0,
2026-03-08T19:54:39.870412+00:00,16,23,,33.7914,-84.3995,0,
2026-03-08T19:54:55.653886+00:00,16,23,,33.7914,-84.3995,0,
2026-03-08T19:55:11.332885+00:00,16,23,,33.7914,-84.3995,0,
2026-03-08T19:55:27.071222+00:00,16,23,,33.7914,-84.39951,0,
2026-03-08T19:55:42.715415+00:00,16,23,,33.79139,-84.39951,0,
2026-03-08T19:55:58.429317+00:00,16,23,,33.79139,-84.39951,0,
2026-03-08T19:56:13.880306+00:00,16,23,,33.79138,-84.39957,0,
2026-03-08T19:56:29.339701+00:00,16,23,,33.7913,-84.39986,20.00044736889,
2026-03-08T19:56:45.005064+00:00,16,23,,33.79053,-84.40156,27.99973154193,
2026-03-08T19:57:00.455780+00:00,16,23,,33.78971,-84.40289,14.00098423911,
2026-03-08T19:57:16.021708+00:00,16,23,,33.79031,-84.40432,21.00035789052,
2026-03-08T19:57:31.796705+00:00,16,23,,33.79152,-84.40516,13.00107371748,
2026-03-08T19:57:47.250675+00:00,16,23,,33.791713,-84.405389,0,
2026-03-08T19:58:02.696030+00:00,16,23,,33.791713,-84.405389,0,
2026-03-08T19:58:18.148972+00:00,16,23,,33.791713,-84.405389,13.00107371748,
2026-03-08T19:58:33.665876+00:00,16,23,,33.79187,-84.40609,16.00080528237,
2026-03-08T19:58:49.520588+00:00,16,23,,33.79162,-84.40709,0,
2026-03-08T19:59:04.966671+00:00,16,23,,33.79158,-84.4072,0,
2026-03-08T19:59:20.821029+00:00,16,23,,33.7916,-84.40719,0,
2026-03-08T19:59:36.833873+00:00,16,23,,33.79155,-84.40735,14.00098423911,
2026-03-08T19:59:52.364083+00:00,16,23,,33.79087,-84.40806,24.99999997704,
2026-03-08T20:00:08.050030+00:00,16,23,,33.78877,-84.40776,36.9989262366,
2026-03-08T20:00:24.204347+00:00,16,23,,33.78717,-84.40754,0,
2026-03-08T20:00:39.940846+00:00,16,23,,33.787,-84.40752,17.000715804,
2026-03-08T20:00:55.581627+00:00,16,23,,33.78654,-84.40722,0,
2026-03-08T20:01:11.037801+00:00,16,23,,33.78651,-84.4072,0,
2026-03-08T20:01:26.498441+00:00,16,23,,33.78651,-84.40721,0,
2026-03-08T20:01:42.089550+00:00,16,23,,33.78635,-84.40713,11.99892625956,
2026-03-08T20:01:57.541887+00:00,16,23,,33.78483,-84.40624,16.00080528237,
2026-03-08T20:02:13.483957+00:00,16,23,,33.7846335636,-84.4061044901,0,
2026-03-08T20:02:28.934399+00:00,16,23,,33.7846538176,-84.4059668386,0,
2026-03-08T20:02:44.400296+00:00,16,23,,33.784,-84.40573,20.00044736889,
2026-03-08T20:03:00.104661+00:00,16,23,,33.78274,-84.40498,29.99955258519,
2026-03-08T20:03:15.551269+00:00,16,23,,33.78157,-84.40424,13.00107371748,
2026-03-08T20:03:31.166688+00:00,16,23,,33.78151,-84.40352,0,
2026-03-08T20:03:46.891417+00:00,16,23,,33.78154,-84.40354,0,
2026-03-08T20:04:02.341022+00:00,16,23,,33.78153,-84.40271,33.99919467171,
2026-03-08T20:04:17.786794+00:00,16,23,,33.78148,-84.39962,22.00026841215,
2026-03-08T20:04:33.576686+00:00,16,23,,33.78134,-84.39916,9.9991052163,
2026-03-08T20:04:49.349989+00:00,16,23,,33.78034577,-84.39922995,1.99982104326,
2026-03-08T20:05:04.881051+00:00,16,23,,33.77959,-84.39924,17.000715804,
2026-03-08T20:05:20.509275+00:00,16,23,,33.77868,-84.3993,16.00080528237,
2026-03-08T20:05:36.284216+00:00,16,23,,33.77836,-84.39956,10.99901573793,
2026-03-08T20:05:51.733184+00:00,16,23,,33.77836,-84.39956,0,
2026-03-08T20:06:07.517429+00:00,16,23,,33.77836,-84.39956,0,
2026-03-08T20:07:26.180256+00:00,16,23,,33.77811,-84.40191,8.99919469467,
2026-03-08T20:07:41.826462+00:00,16,23,,33.77751,-84.40238,5.99946312978,
2026-03-08T20:07:57.273424+00:00,16,23,,33.77729,-84.4025,10.99901573793,
2026-03-08T20:08:12.736664+00:00,16,23,,33.77736,-84.40424,9.9991052163,
2026-03-08T20:08:28.632991+00:00,16,23,,33.77772,-84.40424,9.9991052163,
2026-03-08T20:08:44.086457+00:00,16,23,,33.778273,-84.404191,0,
2026-03-08T20:08:59.792134+00:00,16,23,,33.77849,-84.40417,10.99901573793,
2026-03-08T20:09:15.240674+00:00,16,23,,33.77869,-84.4048,15.00089476074,
2026-03-08T20:09:30.998541+00:00,16,23,,33.77871,-84.40594,10.99901573793,
2026-03-08T20:09:47.203229+00:00,16,23,,33.7792,-84.40617,15.00089476074,
2026-03-08T20:10:02.653477+00:00,16,23,,33.77964,-84.40567,15.00089476074,
2026-03-08T20:10:18.293981+00:00,16,23,,33.779616,-84.404709,4.99955260815,
2026-03-08T20:10:34.088730+00:00,16,23,,33.779616,-84.404709,0,
2026-03-08T20:10:49.934496+00:00,16,23,,33.779616,-84.404709,0,
2026-03-08T20:11:05.386755+00:00,16,23,,33.779616,-84.404709,2.99973156489,
2026-03-08T20:11:20.904498+00:00,16,23,,33.77965,-84.40431,3.99964208652,
2026-03-08T20:11:36.416975+00:00,16,23,,33.77967,-84.40301,14.00098423911,
2026-03-08T20:11:52.067675+00:00,16,23,,33.779631,-84.40274,0,
2026-03-08T20:12:07.521566+00:00,16,23,,33.779631,-84.40274,0,
2026-03-08T20:12:22.985004+00:00,16,23,,33.7789,-84.40179,21.00035789052,
2026-03-08T20:12:38.669845+00:00,16,23,,33.77845,-84.40134,8.99919469467,
2026-03-08T20:12:54.194792+00:00,16,23,,33.77845,-84.400824,0,
2026-03-08T20:13:09.654402+00:00,16,23,,33.77845,-84.400824,1.99982104326,
2026-03-08T20:13:25.347562+00:00,16,23,,33.77841,-84.39989,17.000715804,
2026-03-08T20:13:40.807817+00:00,16,23,,33.77832,-84.39925,9.9991052163,
2026-03-08T20:13:56.472988+00:00,16,23,,33.77924,-84.39907,20.00044736889,
2026-03-08T20:14:12.304770+00:00,16,23,,33.78004,-84.39908,10.99901573793,
2026-03-08T20:14:27.759120+00:00,16,23,,33.780209,-84.399009,0,
2026-03-08T20:14:43.225227+00:00,16,23,,33.78066,-84.39916,13.00107371748,
2026-03-08T20:14:59.002537+00:00,16,23,,33.78111,-84.39915,0,
2026-03-08T20:15:15.051555+00:00,16,23,,33.78122,-84.39914,11.99892625956,
2026-03-08T20:15:30.842998+00:00,16,23,,33.78157,-84.39959,19.00053684726,
2026-03-08T20:15:46.292768+00:00,16,23,,33.78158,-84.40153,28.99964206356,
2026-03-08T20:16:01.975363+00:00,16,23,,33.78159,-84.40343,22.00026841215,
2026-03-08T20:16:17.423508+00:00,16,23,,33.78154,-84.4038646652,0,
2026-03-08T20:16:33.401183+00:00,16,23,,33.78154,-84.4038646652,0,
2026-03-08T20:16:49.167953+00:00,16,23,,33.78154,-84.4038646652,0,
2026-03-08T20:17:05.001650+00:00,16,23,,33.78162,-84.40408,7.99928417304,
2026-03-08T20:17:20.654234+00:00,16,23,,33.78238,-84.40471,27.99973154193,
2026-03-08T20:17:36.168632+00:00,16,23,,33.78395,-84.40567,25.99991049867,
2026-03-08T20:17:51.804834+00:00,16,23,,33.7846538176,-84.4059668386,0.99991052163,
2026-03-08T20:18:07.469410+00:00,16,23,,33.7846538176,-84.4059668386,0,
2026-03-08T20:18:22.917095+00:00,16,23,,33.78534,-84.40647,15.00089476074,
2026-03-08T20:18:38.669528+00:00,16,23,,33.78616,-84.40691,15.00089476074,
2026-03-08T20:18:54.340024+00:00,16,23,,33.78684,-84.40725,0,
2026-03-08T20:19:09.929197+00:00,16,23,,33.78686,-84.40723,0,
2026-03-08T20:19:25.616201+00:00,16,23,,33.78715,-84.40738,17.000715804,
2026-03-08T20:19:41.235705+00:00,16,23,,33.78757,-84.40712,17.000715804,
2026-03-08T20:19:56.689793+00:00,16,23,,33.78765,-84.40529,26.9998210203,
2026-03-08T20:20:12.380006+00:00,16,23,,33.78855,-84.40354,20.00044736889,
2026-03-08T20:20:27.982640+00:00,16,23,,33.788701,-84.402862,0,
2026-03-08T20:20:43.827688+00:00,16,23,,33.78875,-84.4012503883,28.99964206356,
2026-03-08T20:20:59.373023+00:00,16,23,,33.78905,-84.40023,1.99982104326,
2026-03-08T20:21:15.051098+00:00,16,23,,33.78927,-84.39971,20.00044736889,
2026-03-08T20:21:30.600491+00:00,16,23,,33.78939,-84.39938,2.99973156489,
2026-03-08T20:21:46.700309+00:00,16,23,,33.78996,-84.3981,24.99999997704,
2026-03-08T20:22:02.402298+00:00,16,23,,33.79006,-84.39632,24.00008945541,
2026-03-08T20:22:18.048071+00:00,16,23,,33.79023,-84.39509,11.99892625956,
